sessionId,timestamp,itemId,category
34,1,2022-03-01T00:26:53Z,423
38,1,2022-03-01T00:26:54Z,423
39,1,2022-03-01T00:26:55Z,423
88,2,2022-03-01T01:14:38Z,41
91,2,2022-03-01T01:14:45Z,41
94,2,2022-03-01T01:14:46Z,41
95,2,2022-03-01T01:14:51Z,41
100,2,2022-03-01T01:14:51Z,41
101,2,2022-03-01T01:14:52Z,41
112,2,2022-03-01T01:25:19Z,423
115,2,2022-03-01T01:25:19Z,423
123,3,2022-03-01T01:25:33Z,423
126,3,2022-03-01T01:25:34Z,423
128,3,2022-03-01T01:25:35Z,423
129,3,2022-03-01T01:25:40Z,423
130,3,2022-03-01T01:25:40Z,423
135,3,2022-03-01T01:25:52Z,423
139,3,2022-03-01T01:25:52Z,423
140,3,2022-03-01T01:25:52Z,423
180,4,2022-03-01T02:36:33Z,423
184,4,2022-03-01T02:36:36Z,423
185,4,2022-03-01T02:36:36Z,423
186,4,2022-03-01T02:36:37Z,423
188,4,2022-03-01T02:36:37Z,423
191,4,2022-03-01T02:36:37Z,423
193,4,2022-03-01T02:37:06Z,423
194,4,2022-03-01T02:37:07Z,423
195,4,2022-03-01T02:37:09Z,423
196,4,2022-03-01T02:37:29Z,423
197,4,2022-03-01T02:37:30Z,423
198,4,2022-03-01T02:37:32Z,423
199,4,2022-03-01T02:37:33Z,423
200,4,2022-03-01T02:37:59Z,423
201,4,2022-03-01T02:38:00Z,423
202,4,2022-03-01T02:38:01Z,423
203,4,2022-03-01T02:40:12Z,423
204,4,2022-03-01T02:40:13Z,423
205,4,2022-03-01T02:40:14Z,423
206,4,2022-03-01T02:40:15Z,423
207,4,2022-03-01T02:40:16Z,423
208,4,2022-03-01T02:40:24Z,423
209,4,2022-03-01T02:40:56Z,423
210,4,2022-03-01T02:41:02Z,423
211,4,2022-03-01T02:41:08Z,423
212,4,2022-03-01T02:42:38Z,423
213,4,2022-03-01T02:42:55Z,423
214,4,2022-03-01T02:43:13Z,423
222,4,2022-03-01T02:43:31Z,423
226,4,2022-03-01T02:43:32Z,423
239,4,2022-03-01T02:50:35Z,423
241,4,2022-03-01T02:50:37Z,423
246,4,2022-03-01T02:50:38Z,423
247,4,2022-03-01T03:17:48Z,423
248,4,2022-03-01T03:18:06Z,423
249,4,2022-03-01T03:19:04Z,423
253,4,2022-03-01T03:19:05Z,423
255,4,2022-03-01T03:19:05Z,423
260,4,2022-03-01T03:19:09Z,423
261,4,2022-03-01T03:19:09Z,423
262,4,2022-03-01T03:19:13Z,423
267,4,2022-03-01T03:19:13Z,423
268,4,2022-03-01T03:19:13Z,423
272,4,2022-03-01T03:19:16Z,423
274,4,2022-03-01T03:19:17Z,423
275,4,2022-03-01T03:19:20Z,423
277,4,2022-03-01T03:19:21Z,423
280,4,2022-03-01T03:19:21Z,423
287,4,2022-03-01T03:19:26Z,423
288,4,2022-03-01T03:19:26Z,423
289,4,2022-03-01T03:19:28Z,423
293,4,2022-03-01T03:19:28Z,423
295,4,2022-03-01T03:19:28Z,423
300,4,2022-03-01T03:19:34Z,423
301,4,2022-03-01T03:19:35Z,423
304,4,2022-03-01T03:19:42Z,423
305,4,2022-03-01T03:19:42Z,423
309,4,2022-03-01T03:19:43Z,423
311,4,2022-03-01T03:19:46Z,423
315,4,2022-03-01T03:19:47Z,423
330,4,2022-03-01T03:21:00Z,423
331,4,2022-03-01T03:21:02Z,423
343,4,2022-03-01T03:28:33Z,423
346,4,2022-03-01T03:29:14Z,423
348,4,2022-03-01T03:35:42Z,423
350,4,2022-03-01T03:35:42Z,423
364,5,2022-03-01T03:36:02Z,423
366,5,2022-03-01T03:36:02Z,423
369,5,2022-03-01T03:36:02Z,423
377,5,2022-03-01T03:36:08Z,423
379,5,2022-03-01T03:36:09Z,423
382,5,2022-03-01T03:36:11Z,423
384,5,2022-03-01T03:36:11Z,423
385,5,2022-03-01T03:36:11Z,423
387,5,2022-03-01T03:36:18Z,423
388,5,2022-03-01T03:36:18Z,423
394,5,2022-03-01T03:41:09Z,423
396,5,2022-03-01T03:41:09Z,423
398,5,2022-03-01T03:41:10Z,423
400,5,2022-03-01T03:41:12Z,423
401,5,2022-03-01T03:41:12Z,423
405,5,2022-03-01T03:41:14Z,423
408,5,2022-03-01T03:41:15Z,423
411,5,2022-03-01T03:41:15Z,423
416,5,2022-03-01T03:41:16Z,423
